fb_date,fb_month,fb_year,fb_isoweek,fb_isodow,fb_isoyear,fb_network,fb_channel_group,fb_sub_channel,fb_advertiser,fb_cost,fb_impressions,fb_clicks,fb_video_views,fb_post_comments,fb_post_likes,fb_post_reactions
2017-02-09,2,2017,6,3,2017,Facebook,Remarketing,,Tempur-Pedic,2665.3699999999994,97285,1161,469.0,3.0,10.0,62.0
2017-02-17,2,2017,7,4,2017,Facebook,Remarketing,,Tempur-Pedic,2402.1500000000005,58825,840,0.0,3.0,1.0,48.0
2017-05-19,5,2017,20,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2061.66,315481,3039,,4.0,2.0,62.0
2017-10-19,10,2017,42,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4820.639999999999,109769,1214,0.0,9.0,26.0,69.0
2018-04-01,3,2018,13,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,14954.85,1431914,9736,5880.0,45.0,56.0,455.0
2018-06-15,6,2018,24,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,6990.990000000001,448535,5822,0.0,28.0,31.0,401.0
2017-04-20,4,2017,16,3,2017,Facebook,Acquisition,,Tempur-Pedic,7699.239999999999,486382,2892,0.0,34.0,56.0,128.0
2017-11-26,11,2017,47,6,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,80256.98999999998,4156599,28014,1468.0,210.0,138.0,2693.0
2017-07-12,7,2017,28,2,2017,Facebook,Acquisition,,Tempur-Pedic,15661.220000000003,702625,4555,75.0,16.0,47.0,193.0
2017-06-15,6,2017,24,3,2017,Facebook,Remarketing,,Tempur-Pedic,1874.29,38943,836,0.0,7.0,6.0,41.0
2018-02-15,2,2018,7,3,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1075.25,51694,419,0.0,4.0,7.0,42.0
2017-04-07,4,2017,14,4,2017,Instagram,Acquisition,,Tempur-Pedic,674.1899999999999,41879,183,0.0,2.0,0.0,65.0
2018-02-07,2,2018,6,2,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,493.7100000000001,25493,171,0.0,1.0,1.0,5.0
2018-02-17,2,2018,7,5,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,55607.46,4394098,27915,2777.0,147.0,252.0,2035.0
2018-02-09,2,2018,6,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,22334.059999999998,1582705,11348,2827.0,119.0,202.0,935.0
2018-05-15,5,2018,20,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,11188.08,444473,4492,5055.0,25.0,38.0,269.0
2017-11-27,11,2017,47,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,96151.2,4430468,27709,0.0,222.0,129.0,2670.0
2017-11-19,11,2017,46,6,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,30020.270000000015,1734682,9587,1406.0,54.0,116.0,749.0
2017-08-24,8,2017,34,3,2017,Facebook,Acquisition,,Tempur-Pedic,56334.18999999998,2572300,12418,0.0,88.0,207.0,549.0
2017-04-10,4,2017,14,7,2017,Instagram,Remarketing,,Tempur-Pedic,1067.94,58301,200,0.0,2.0,0.0,123.0
2017-10-18,10,2017,42,2,2017,Facebook,Acquisition,,Tempur-Pedic,3897.0599999999995,279019,1453,142.0,17.0,15.0,65.0
2017-07-05,7,2017,27,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1.02,35,0,0.0,0.0,0.0,0.0
2017-06-23,6,2017,25,4,2017,Facebook,Remarketing,,Tempur-Pedic,5301.82,144078,3259,0.0,21.0,49.0,145.0
2017-02-14,2,2017,7,1,2017,Instagram,Remarketing,,Tempur-Pedic,30.17,2480,6,0.0,0.0,0.0,9.0
2017-02-10,2,2017,6,4,2017,Facebook,Remarketing,,Tempur-Pedic,2646.5199999999995,89872,1037,278.0,7.0,4.0,60.0
2017-01-12,1,2017,2,3,2017,Facebook,Acquisition,,Tempur-Pedic,3191.28,288423,2849,7904.0,39.0,21.0,181.0
2017-03-10,3,2017,10,4,2017,Facebook,Remarketing,,Tempur-Pedic,1188.3500000000001,27574,409,0.0,0.0,2.0,23.0
2017-06-20,6,2017,25,1,2017,Instagram,Remarketing,,Tempur-Pedic,294.01,5561,43,0.0,0.0,0.0,12.0
2017-03-13,3,2017,10,7,2017,Instagram,Remarketing,,Tempur-Pedic,181.57,7003,24,0.0,2.0,0.0,10.0
2017-11-16,11,2017,46,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,12496.179999999998,456397,3351,452.0,16.0,57.0,280.0
2017-11-08,11,2017,45,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,12903.989999999998,458572,3782,130.0,21.0,72.0,263.0
2017-10-27,10,2017,43,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3938.3999999999996,95789,1408,1.0,5.0,18.0,53.0
2018-04-17,4,2018,16,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9284.750000000002,355518,3358,1729.0,8.0,42.0,247.0
2017-10-27,10,2017,43,4,2017,Facebook,Remarketing,,Tempur-Pedic,7154.510000000001,306530,2088,0.0,16.0,31.0,209.0
2018-05-18,5,2018,20,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,26849.760000000013,2051155,12496,15422.0,48.0,106.0,564.0
2018-05-26,5,2018,21,5,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,127090.65000000002,9233836,52164,24744.0,294.0,390.0,3106.0
2017-02-18,2,2017,7,5,2017,Facebook,Remarketing,,Tempur-Pedic,2648.75,54740,914,0.0,4.0,5.0,49.0
2017-07-13,7,2017,28,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4137.99,67183,954,292.0,7.0,1.0,45.0
2017-07-13,7,2017,28,3,2017,Facebook,Remarketing,,Tempur-Pedic,8711.21,207630,2169,0.0,25.0,51.0,140.0
2017-08-10,8,2017,32,3,2017,Instagram,Acquisition,,Tempur-Pedic,4075.3199999999997,174402,1412,0.0,12.0,27.0,113.0
2017-04-26,4,2017,17,2,2017,Instagram,Acquisition,,Tempur-Pedic,2249.6000000000004,171750,417,0.0,3.0,0.0,430.0
2017-01-25,1,2017,4,2,2017,Facebook,Remarketing,,Tempur-Pedic,1310.96,28595,460,0.0,0.0,0.0,26.0
2017-02-02,2,2017,5,3,2017,Facebook,Remarketing,,Tempur-Pedic,2567.33,105928,1294,613.0,2.0,6.0,73.0
2017-10-17,10,2017,42,1,2017,Facebook,Acquisition,,Tempur-Pedic,4047.71,291734,1425,112.0,10.0,16.0,67.0
2017-10-29,10,2017,43,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1728.4499999999998,39627,649,0.0,2.0,12.0,33.0
2017-07-02,7,2017,26,6,2017,Facebook,Acquisition,,Tempur-Pedic,9828.679999999998,369138,1950,0.0,6.0,25.0,132.0
2017-10-21,10,2017,42,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,6316.69,118129,1980,0.0,9.0,19.0,95.0
2017-10-09,10,2017,40,7,2017,Facebook,Acquisition,,Tempur-Pedic,21839.879999999997,1391861,8451,0.0,46.0,47.0,344.0
2017-07-10,7,2017,27,7,2017,Facebook,Acquisition,,Tempur-Pedic,12228.29,575947,3600,29.0,20.0,23.0,163.0
2017-05-20,5,2017,20,5,2017,Instagram,Remarketing,,Tempur-Pedic,1188.95,33168,217,0.0,0.0,0.0,48.0
2017-05-14,5,2017,19,6,2017,Instagram,Remarketing,,Tempur-Pedic,2040.3700000000001,85518,439,0.0,1.0,0.0,230.0
2018-05-30,5,2018,22,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,17145.350000000006,1739342,7653,0.0,17.0,39.0,401.0
2017-07-26,7,2017,30,2,2017,Instagram,Acquisition,,Tempur-Pedic,3017.64,146337,1020,48.0,8.0,16.0,68.0
2017-06-24,6,2017,25,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,4719.45,149240,1616,,4.0,6.0,38.0
2017-08-01,7,2017,31,1,2017,Instagram,Acquisition,,Tempur-Pedic,6324.759999999998,317667,2464,46.0,12.0,38.0,252.0
2017-11-04,11,2017,44,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13789.66,442566,3856,77.0,16.0,58.0,304.0
2018-06-21,6,2018,25,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,3055.7200000000003,199760,2439,0.0,16.0,24.0,237.0
2017-04-22,4,2017,16,5,2017,Instagram,Remarketing,,Tempur-Pedic,1091.0800000000002,53363,173,0.0,3.0,0.0,146.0
2017-02-07,2,2017,6,1,2017,Instagram,Remarketing,,Tempur-Pedic,122.68999999999998,4672,18,0.0,0.0,0.0,15.0
2017-09-08,9,2017,36,4,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,483.0,49116,4610,0.0,18.0,21.0,518.0
2017-06-26,6,2017,25,7,2017,Facebook,Acquisition,,Tempur-Pedic,3020.0099999999998,118710,823,0.0,4.0,10.0,49.0
2017-07-16,7,2017,28,6,2017,Facebook,Acquisition,,Tempur-Pedic,21546.26999999999,843624,4260,351.0,30.0,52.0,274.0
2017-01-11,1,2017,2,2,2017,Facebook,Remarketing,,Tempur-Pedic,1585.29,34882,533,0.0,2.0,1.0,29.0
2017-06-03,6,2017,22,5,2017,Instagram,Remarketing,,Tempur-Pedic,4616.81,104860,493,0.0,2.0,0.0,139.0
2018-05-04,5,2018,18,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9372.970000000001,363569,2274,1364.0,9.0,35.0,90.0
2017-03-22,3,2017,12,2,2017,Facebook,Acquisition,,Tempur-Pedic,3433.34,127476,2166,0.0,10.0,31.0,82.0
2017-08-09,8,2017,32,2,2017,Instagram,Acquisition,,Tempur-Pedic,5244.69,248889,1748,17.0,13.0,29.0,142.0
2017-08-15,8,2017,33,1,2017,Instagram,Acquisition,,Tempur-Pedic,4555.57,188912,888,0.0,2.0,18.0,109.0
2018-03-15,3,2018,11,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8699.22,409050,6400,121.0,27.0,38.0,262.0
2018-01-12,1,2018,2,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,69.77,1592,18,,,,5.0
2018-05-31,5,2018,22,3,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,303.15,13730,83,0.0,2.0,3.0,5.0
2018-01-11,1,2018,2,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,15761.140000000001,1037995,10360,394.0,48.0,130.0,596.0
2017-06-20,6,2017,25,1,2017,Instagram,Acquisition,,Tempur-Pedic,1058.12,45364,152,0.0,1.0,0.0,44.0
2017-04-08,4,2017,14,5,2017,Instagram,Remarketing,,Tempur-Pedic,1109.75,68844,282,0.0,2.0,0.0,175.0
2018-04-18,4,2018,16,2,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,200.35,7824,19,0.0,1.0,0.0,1.0
2017-01-30,1,2017,4,7,2017,Facebook,Acquisition,,Tempur-Pedic,8030.760000000002,503438,4156,8178.0,26.0,66.0,277.0
2017-06-27,6,2017,26,1,2017,Facebook,Remarketing,,Tempur-Pedic,3058.7099999999996,97417,1239,0.0,8.0,25.0,89.0
2017-06-19,6,2017,24,7,2017,Facebook,Remarketing,,Tempur-Pedic,2004.7300000000002,42390,593,0.0,2.0,8.0,19.0
2017-03-08,3,2017,10,2,2017,Facebook,Remarketing,,Tempur-Pedic,2766.6299999999997,66775,977,0.0,6.0,5.0,66.0
2017-06-17,6,2017,24,5,2017,Instagram,Remarketing,,Tempur-Pedic,356.64,6471,59,0.0,0.0,0.0,15.0
2017-11-10,11,2017,45,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,18259.930000000004,640853,4637,411.0,37.0,94.0,365.0
2018-01-05,1,2018,1,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,15074.210000000001,1445255,7352,1667.0,60.0,103.0,945.0
2018-05-24,5,2018,21,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,41515.69,3612742,16576,2078.0,77.0,146.0,981.0
2017-12-02,12,2017,48,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8388.09,336658,2572,295.0,13.0,35.0,281.0
2017-07-22,7,2017,29,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1682.1799999999998,77550,398,362.0,2.0,2.0,37.0
2018-01-20,1,2018,3,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,194.17999999999998,6669,53,,2.0,,4.0
2018-01-26,1,2018,4,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,515.39,21832,158,0.0,3.0,3.0,23.0
2018-03-23,3,2018,12,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,5792.820000000001,268512,2353,1125.0,17.0,29.0,174.0
2018-02-17,2,2018,7,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1265.83,58297,396,822.0,2.0,5.0,32.0
2018-05-02,5,2018,18,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,8250.7,698451,4457,6303.0,22.0,53.0,320.0
2018-04-26,4,2018,17,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,14494.749999999998,1243562,6835,7345.0,30.0,64.0,422.0
2017-01-30,1,2017,4,7,2017,Instagram,Remarketing,,Tempur-Pedic,159.20000000000002,6891,31,0.0,3.0,0.0,29.0
2017-02-08,2,2017,6,2,2017,Facebook,Remarketing,,Tempur-Pedic,2458.9500000000003,99747,1146,530.0,5.0,9.0,65.0
2017-06-18,6,2017,24,6,2017,Facebook,Acquisition,,Tempur-Pedic,6271.18,240966,1525,0.0,9.0,20.0,53.0
2017-02-16,2,2017,7,3,2017,Facebook,Remarketing,,Tempur-Pedic,2293.08,57398,837,0.0,9.0,2.0,36.0
2017-04-05,4,2017,14,2,2017,Facebook,Acquisition,,Tempur-Pedic,3107.9000000000005,151053,1059,0.0,8.0,17.0,60.0
2017-07-01,6,2017,26,5,2017,Instagram,Remarketing,,Tempur-Pedic,525.71,10345,111,1.0,0.0,0.0,43.0
2017-02-22,2,2017,8,2,2017,Facebook,Remarketing,,Tempur-Pedic,2792.3699999999994,68095,943,0.0,0.0,1.0,45.0
2017-11-18,11,2017,46,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,14098.69,441115,4532,685.0,20.0,68.0,234.0
2017-07-15,7,2017,28,5,2017,Instagram,Remarketing,,Tempur-Pedic,701.87,13963,78,0.0,0.0,0.0,38.0
2017-11-12,11,2017,45,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,27709.71,800280,7531,0.0,39.0,104.0,487.0
2017-11-24,11,2017,47,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,48289.8,994883,10055,1163.0,30.0,84.0,652.0
2017-07-12,7,2017,28,2,2017,Instagram,Acquisition,,Tempur-Pedic,1533.54,65098,351,0.0,3.0,4.0,67.0
2018-05-10,5,2018,19,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,14197.390000000001,1203114,5503,9432.0,9.0,59.0,345.0
2018-05-16,5,2018,20,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,22823.25,2149461,10881,16422.0,37.0,90.0,542.0
2018-02-03,2,2018,5,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1878.12,84178,497,0.0,2.0,9.0,36.0
2017-07-15,7,2017,28,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1547.0200000000002,66923,388,181.0,4.0,4.0,18.0
2018-02-09,2,2018,6,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,481.21000000000004,23338,229,0.0,0.0,2.0,12.0
2017-08-12,8,2017,32,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3265.1499999999996,46594,484,0.0,2.0,2.0,32.0
2017-08-04,8,2017,31,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1639.0800000000002,24722,465,0.0,2.0,2.0,24.0
2017-05-24,5,2017,21,2,2017,Facebook,Remarketing,,Tempur-Pedic,16949.589999999997,387990,3937,0.0,26.0,62.0,207.0
2017-09-29,9,2017,39,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,2.21,92,1,,,,
2017-09-21,9,2017,38,3,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,2439.8800000000006,141985,1083,7.0,11.0,6.0,88.0
2018-02-01,1,2018,5,3,2018,Facebook,Branded Search,,Tempur-Pedic,594.38,47999,3030,0.0,17.0,27.0,2278.0
2017-07-29,7,2017,30,5,2017,Instagram,Remarketing,,Tempur-Pedic,54.480000000000004,983,17,0.0,0.0,0.0,2.0
2017-05-16,5,2017,20,1,2017,Facebook,Remarketing,,Tempur-Pedic,6062.599999999999,182188,2120,107.0,24.0,35.0,91.0
2017-01-23,1,2017,3,7,2017,Instagram,Remarketing,,Tempur-Pedic,110.41,3098,16,0.0,0.0,0.0,11.0
2017-09-03,9,2017,35,6,2017,Facebook,Acquisition,Engagement,Tempur-Pedic,530.8499999999999,18121,563,0.0,3.0,16.0,875.0
2017-10-17,10,2017,42,1,2017,Facebook,Remarketing,,Tempur-Pedic,9630.740000000003,392718,3186,0.0,20.0,64.0,379.0
2018-07-13,7,2018,28,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,13809.480000000005,611153,4119,5062.0,20.0,42.0,289.0
2018-02-17,2,2018,7,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,36048.45999999999,1336656,13327,4520.0,88.0,122.0,845.0
2018-03-02,3,2018,9,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,31158.089999999997,2184098,13158,0.0,49.0,129.0,899.0
2017-12-28,12,2017,52,3,2017,Facebook,Branded Search,,Tempur-Pedic,698.55,39684,2698,0.0,22.0,14.0,1951.0
2017-07-02,7,2017,26,6,2017,Instagram,Remarketing,,Tempur-Pedic,389.62,7922,53,6.0,0.0,0.0,20.0
2017-09-19,9,2017,38,1,2017,Facebook,Remarketing,,Tempur-Pedic,5465.390000000004,250680,3089,1.0,49.0,47.0,323.0
2017-09-27,9,2017,39,2,2017,Facebook,Remarketing,,Tempur-Pedic,1062.3700000000001,58555,551,0.0,2.0,6.0,80.0
2017-03-14,3,2017,11,1,2017,Facebook,Remarketing,,Tempur-Pedic,1277.52,38383,473,0.0,1.0,3.0,24.0
2018-06-23,6,2018,25,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2603.11,99144,908,1407.0,7.0,9.0,68.0
2017-07-25,7,2017,30,1,2017,Facebook,Acquisition,,Tempur-Pedic,14741.199999999995,530318,2693,772.0,21.0,37.0,153.0
2017-10-10,10,2017,41,1,2017,Facebook,Acquisition,,Tempur-Pedic,5870.889999999998,434827,2321,46.0,15.0,20.0,83.0
2018-07-06,7,2018,27,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,33425.47,2844935,16229,15518.0,93.0,199.0,1493.0
2017-07-11,7,2017,28,1,2017,Instagram,Acquisition,,Tempur-Pedic,8807.08,401881,1469,0.0,10.0,11.0,260.0
2017-06-13,6,2017,24,1,2017,Facebook,Remarketing,,Tempur-Pedic,2711.1800000000003,58511,1299,0.0,7.0,9.0,49.0
2017-10-09,10,2017,40,7,2017,Facebook,Remarketing,,Tempur-Pedic,11692.65,523978,5463,0.0,18.0,65.0,251.0
2017-05-21,5,2017,20,6,2017,Instagram,Remarketing,,Tempur-Pedic,1119.58,32395,232,0.0,0.0,0.0,58.0
2018-05-02,5,2018,18,2,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,182.04,9627,38,0.0,0.0,1.0,5.0
2018-03-09,3,2018,10,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7185.829999999999,368209,2920,0.0,17.0,42.0,189.0
2018-01-25,1,2018,4,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,16813.39,1068564,7528,1787.0,49.0,105.0,807.0
2018-07-04,7,2018,27,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,33373.30000000001,1360494,11985,8098.0,47.0,103.0,805.0
2017-10-08,10,2017,40,6,2017,Facebook,Remarketing,,Tempur-Pedic,11902.539999999999,465872,6251,0.0,19.0,76.0,241.0
2017-10-16,10,2017,41,7,2017,Facebook,Remarketing,,Tempur-Pedic,7319.21,365723,2622,0.0,22.0,38.0,264.0
2018-05-31,5,2018,22,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,16976.799999999996,1566287,7430,0.0,26.0,63.0,553.0
2017-06-27,6,2017,26,1,2017,Facebook,Acquisition,,Tempur-Pedic,4217.37,182071,1052,0.0,10.0,16.0,59.0
2017-11-03,11,2017,44,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,5551.250000000001,136844,1556,94.0,10.0,25.0,83.0
2017-06-19,6,2017,24,7,2017,Facebook,Acquisition,,Tempur-Pedic,9779.42,356816,1966,0.0,8.0,39.0,61.0
2017-04-18,4,2017,16,1,2017,Facebook,Remarketing,,Tempur-Pedic,7185.21,294577,2915,0.0,24.0,34.0,139.0
2017-07-30,7,2017,30,6,2017,Instagram,Remarketing,,Tempur-Pedic,88.78999999999999,1630,29,0.0,0.0,0.0,11.0
2017-02-21,2,2017,8,1,2017,Facebook,Acquisition,,Tempur-Pedic,9457.259999999998,599409,4939,0.0,46.0,100.0,257.0
2017-10-19,10,2017,42,3,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,13852.820000000005,839002,5628,69.0,45.0,118.0,463.0
2018-05-10,5,2018,19,3,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,132.09,5116,30,0.0,0.0,2.0,3.0
2018-02-02,2,2018,5,4,2018,Facebook,Branded Search,,Tempur-Pedic,588.06,42938,2725,0.0,21.0,23.0,2060.0
2018-06-15,6,2018,24,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7493.140000000001,250101,3656,776.0,6.0,41.0,224.0
2017-09-22,9,2017,38,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,4977.1900000000005,279330,1887,9.0,8.0,15.0,196.0
2018-02-02,2,2018,5,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,21130.36,1482349,9172,1881.0,66.0,115.0,878.0
2018-07-12,7,2018,28,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,12885.329999999998,590214,4083,6187.0,23.0,33.0,288.0
2018-05-11,5,2018,19,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,438.94000000000005,13421,81,0.0,1.0,0.0,9.0
2017-02-22,2,2017,8,2,2017,Facebook,Acquisition,,Tempur-Pedic,9720.180000000002,647309,6252,0.0,40.0,134.0,339.0
2018-03-08,3,2018,10,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7132.269999999998,359212,2893,0.0,14.0,36.0,231.0
2018-02-28,2,2018,9,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9672.600000000002,478583,3561,0.0,15.0,40.0,210.0
2018-07-05,7,2018,27,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,68139.63,6730523,39143,20160.0,266.0,276.0,3275.0
2017-04-23,4,2017,16,6,2017,Instagram,Remarketing,,Tempur-Pedic,1115.73,53807,175,0.0,5.0,0.0,133.0
2018-02-03,2,2018,5,5,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,21356.520000000004,1393400,9926,1809.0,56.0,129.0,651.0
2017-10-06,10,2017,40,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2464.0900000000006,56269,767,0.0,2.0,6.0,45.0
2017-08-31,8,2017,35,3,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,943.76,77489,6981,0.0,39.0,46.0,1746.0
2017-10-14,10,2017,41,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2609.76,51672,682,0.0,3.0,11.0,42.0
2017-07-17,7,2017,28,7,2017,Facebook,Acquisition,,Tempur-Pedic,19628.01999999999,860689,4400,680.0,27.0,58.0,322.0
2017-06-05,6,2017,22,7,2017,Instagram,Acquisition,,Tempur-Pedic,21322.570000000007,1082189,5333,0.0,59.0,100.0,761.0
2017-07-24,7,2017,29,7,2017,Facebook,Acquisition,,Tempur-Pedic,13064.07,655341,2814,1052.0,9.0,47.0,152.0
2017-09-26,9,2017,39,1,2017,Facebook,Remarketing,,Tempur-Pedic,1091.0,65104,562,0.0,4.0,13.0,68.0
2017-10-27,10,2017,43,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,18240.74,966740,6268,2.0,71.0,178.0,549.0
2017-05-17,5,2017,20,2,2017,Instagram,Acquisition,,Tempur-Pedic,49505.19000000002,2107524,11447,1587.0,142.0,174.0,2319.0
2017-04-19,4,2017,16,2,2017,Facebook,Remarketing,,Tempur-Pedic,6402.18,276139,2626,0.0,30.0,35.0,140.0
2018-01-25,1,2018,4,3,2018,Facebook,Branded Search,,Tempur-Pedic,110.53,6215,714,0.0,7.0,4.0,616.0
2018-05-30,5,2018,22,2,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,289.11,12986,78,0.0,0.0,2.0,7.0
2018-02-09,2,2018,6,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,17536.269999999997,640574,7954,3595.0,31.0,68.0,458.0
2017-03-07,3,2017,10,1,2017,Facebook,Remarketing,,Tempur-Pedic,2781.73,72236,1015,0.0,2.0,4.0,63.0
2017-02-27,2,2017,8,7,2017,Facebook,Remarketing,,Tempur-Pedic,2928.7200000000003,72656,1069,0.0,2.0,5.0,55.0
2017-05-16,5,2017,20,1,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,383.15,6211,74,,1.0,,33.0
2017-12-01,11,2017,48,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8874.820000000002,381411,2591,331.0,18.0,45.0,271.0
2017-11-23,11,2017,47,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,39763.67999999998,955451,8976,1734.0,31.0,59.0,732.0
2017-09-04,9,2017,35,7,2017,Facebook,Remarketing,,Tempur-Pedic,41737.01999999999,1927281,12914,0.0,64.0,205.0,942.0
2017-04-09,4,2017,14,6,2017,Instagram,Remarketing,,Tempur-Pedic,1182.8,62030,271,0.0,4.0,0.0,135.0
2017-09-12,9,2017,37,1,2017,Facebook,Remarketing,,Tempur-Pedic,8609.179999999998,450928,2591,0.0,18.0,44.0,265.0
2017-08-18,8,2017,33,4,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,52.61,3481,185,0.0,0.0,0.0,124.0
2017-08-26,8,2017,34,5,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,384.33,31136,1703,0.0,13.0,24.0,723.0
2018-06-14,6,2018,24,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7079.650000000001,246895,4370,882.0,21.0,26.0,232.0
2017-09-18,9,2017,37,7,2017,Facebook,Remarketing,,Tempur-Pedic,12156.560000000012,495294,4610,37.0,28.0,46.0,370.0
2017-08-01,7,2017,31,1,2017,Instagram,Acquisition,Acquisition,Tempur-Pedic,140.8,5489,32,,,,
2018-02-16,2,2018,7,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1343.32,63095,501,514.0,1.0,4.0,38.0
2018-01-25,1,2018,4,3,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,330.23,13215,94,0.0,1.0,0.0,11.0
2018-02-08,2,2018,6,3,2018,Facebook,Branded Search,,Tempur-Pedic,0.0,0,3,0.0,0.0,0.0,4.0
2018-06-08,6,2018,23,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,1942.09,84475,773,608.0,4.0,5.0,56.0
2017-06-22,6,2017,25,3,2017,Facebook,Remarketing,,Tempur-Pedic,2962.81,86106,2301,0.0,12.0,38.0,86.0
